## date = '2022-02-26 09:43:20.594783'
## execstr = '/usr/local/bin/metagene generate NC_000962 --landmark cds_start --downstream 100 --annotation_files NC_000962.gtf'
## args = {  
##          'add_three'                 : False,,
##          'annotation_files'          : ['NC_000962.gtf'],,
##          'annotation_format'         : 'GTF2',,
##          'bed_extra_columns'         : 0,,
##          'downstream'                : 100,,
##          'gff_cds_types'             : {'CDS_indpendently_known', 'CDS_predicted', 'CDS_fragment', 'CDS'},,
##          'gff_exon_types'            : {'three_prime_noncoding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'interior_coding_exon', 'five_prime_coding_exon', 'coding_exon', 'pseudogenic_exon', 'exon_of_single_exon_gene', 'exon', 'noncoding_exon'},,
##          'gff_transcript_types'      : {'antisense_lncRNA', 'U6_snRNA', 'lysyl_tRNA', 'shRNA', 'guide_RNA', 'U12_snRNA', 'telomerase_RNA', 'GcvB_RNA', 'rRNA_5S', 'transcript', 'snRNA', 'U6atac_snRNA', 'vault_RNA', 'small_subunit_rRNA', 'tRNA', 'isoleucyl_tRNA', 'pyrrollysyl_tRNA', 'class_I_RNA', 'U14_snoRNA', 'antisense_RNA', 'lnc_RNA', 'polycistronic_mRNA', 'tyrosyl_tRNA', 'valyl_tRNA', 'glutamyl_tRNA', 'mRNA_recoded_by_translational_bypass', 'edited_transcript_by_A_to_I_substitution', 'small_regulatory_ncRNA', 'U11_snRNA', 'rRNA', 'priRNA', 'leucyl_tRNA', 'arginyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'anti_ARRET', 'glycyl_tRNA', 'rRNA_16S', 'rRNA_cleavage_RNA', 'TERRA', 'threonyl_tRNA', 'mRNA_with_minus_1_frameshift', 'seryl_tRNA', 'cysteinyl_tRNA', 'RprA_RNA', 'selenocysteinyl_tRNA', 'U2_snRNA', 'lincRNA', 'mRNA_with_frameshift', 'rRNA_21S', 'RNase_MRP_RNA', 'mature_transcript', 'alanyl_tRNA', 'ARRET', 'dicistronic_mRNA', 'snoRNA', 'MicF_RNA', 'siRNA', 'large_subunit_rRNA', 'class_II_RNA', 'moR', 'OxyS_RNA', 'pseudouridylation_guide_snoRNA', 'scRNA', 'mRNA', 'RNase_P_RNA', 'non_functional_homolog_of_pseudogenic_transcript', 'prolyl_tRNA', 'asparaginyl_tRNA', 'mRNA_with_plus_1_frameshift', 'U5_snRNA', 'enhancerRNA', 'mRNA_with_plus_2_frameshift', 'RRE_RNA', 'rRNA_23S', 'CsrB_RsmB_RNA', 'tasiRNA', 'edited_transcript', 'tmRNA', 'IoR', 'rRNA_5_8S', 'U3_snoRNA', 'ARIA', 'U4atac_snRNA', 'DsrA_RNA', 'rasiRNA', 'RNA_6S', 'U1_snRNA', 'enzymatic_RNA', 'methylation_guide_snoRNA', 'ncRNA', 'methionyl_tRNA', 'U4_snRNA', 'pseudogenic_transcript', 'aspartyl_tRNA', 'rRNA_28S', 'telomeric_transcript', 'histidyl_tRNA', 'trans_spliced_mRNA', 'intronic_lncRNA', 'edited_mRNA', 'mRNA_with_minus_2_frameshift', 'mRNA_recoded_by_codon_redefinition', 'recoded_mRNA', 'rRNA_25S', 'monocistronic_mRNA', 'miRNA', 'C_D_box_snoRNA', 'glutaminyl_tRNA', 'rRNA_18S', 'SRP_RNA', 'phenylalanyl_tRNA', 'tryptophanyl_tRNA', 'polyadenylated_mRNA', 'Y_RNA', 'spot42_RNA'},,
##          'group_by'                  : 'gene_id',,
##          'landmark'                  : 'cds_start',,
##          'mask_add_three'            : False,,
##          'mask_annotation_files'     : [],,
##          'mask_annotation_format'    : 'GTF2',,
##          'mask_bed_extra_columns'    : 0,,
##          'mask_gff_cds_types'        : {'CDS_indpendently_known', 'CDS_predicted', 'CDS_fragment', 'CDS'},,
##          'mask_gff_exon_types'       : {'three_prime_noncoding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'interior_coding_exon', 'five_prime_coding_exon', 'coding_exon', 'pseudogenic_exon', 'exon_of_single_exon_gene', 'exon', 'noncoding_exon'},,
##          'mask_gff_transcript_types' : {'antisense_lncRNA', 'U6_snRNA', 'lysyl_tRNA', 'shRNA', 'guide_RNA', 'U12_snRNA', 'telomerase_RNA', 'GcvB_RNA', 'rRNA_5S', 'transcript', 'snRNA', 'U6atac_snRNA', 'vault_RNA', 'small_subunit_rRNA', 'tRNA', 'isoleucyl_tRNA', 'pyrrollysyl_tRNA', 'class_I_RNA', 'U14_snoRNA', 'antisense_RNA', 'lnc_RNA', 'polycistronic_mRNA', 'tyrosyl_tRNA', 'valyl_tRNA', 'glutamyl_tRNA', 'mRNA_recoded_by_translational_bypass', 'edited_transcript_by_A_to_I_substitution', 'small_regulatory_ncRNA', 'U11_snRNA', 'rRNA', 'priRNA', 'leucyl_tRNA', 'arginyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'anti_ARRET', 'glycyl_tRNA', 'rRNA_16S', 'rRNA_cleavage_RNA', 'TERRA', 'threonyl_tRNA', 'mRNA_with_minus_1_frameshift', 'seryl_tRNA', 'cysteinyl_tRNA', 'RprA_RNA', 'selenocysteinyl_tRNA', 'U2_snRNA', 'lincRNA', 'mRNA_with_frameshift', 'rRNA_21S', 'RNase_MRP_RNA', 'mature_transcript', 'alanyl_tRNA', 'ARRET', 'dicistronic_mRNA', 'snoRNA', 'MicF_RNA', 'siRNA', 'large_subunit_rRNA', 'class_II_RNA', 'moR', 'OxyS_RNA', 'pseudouridylation_guide_snoRNA', 'scRNA', 'mRNA', 'RNase_P_RNA', 'non_functional_homolog_of_pseudogenic_transcript', 'prolyl_tRNA', 'asparaginyl_tRNA', 'mRNA_with_plus_1_frameshift', 'U5_snRNA', 'enhancerRNA', 'mRNA_with_plus_2_frameshift', 'RRE_RNA', 'rRNA_23S', 'CsrB_RsmB_RNA', 'tasiRNA', 'edited_transcript', 'tmRNA', 'IoR', 'rRNA_5_8S', 'U3_snoRNA', 'ARIA', 'U4atac_snRNA', 'DsrA_RNA', 'rasiRNA', 'RNA_6S', 'U1_snRNA', 'enzymatic_RNA', 'methylation_guide_snoRNA', 'ncRNA', 'methionyl_tRNA', 'U4_snRNA', 'pseudogenic_transcript', 'aspartyl_tRNA', 'rRNA_28S', 'telomeric_transcript', 'histidyl_tRNA', 'trans_spliced_mRNA', 'intronic_lncRNA', 'edited_mRNA', 'mRNA_with_minus_2_frameshift', 'mRNA_recoded_by_codon_redefinition', 'recoded_mRNA', 'rRNA_25S', 'monocistronic_mRNA', 'miRNA', 'C_D_box_snoRNA', 'glutaminyl_tRNA', 'rRNA_18S', 'SRP_RNA', 'phenylalanyl_tRNA', 'tryptophanyl_tRNA', 'polyadenylated_mRNA', 'Y_RNA', 'spot42_RNA'},,
##          'mask_maxmem'               : 0,,
##          'mask_sorted'               : False,,
##          'mask_tabix'                : False,,
##          'maxmem'                    : 0,,
##          'outbase'                   : 'NC_000962',,
##          'program'                   : 'generate',,
##          'sorted'                    : False,,
##          'tabix'                     : False,,
##          'upstream'                  : 50,,
##          'warnlevel'                 : 0,
##        }
region_id	window_size	region	masked	alignment_offset	zero_point
Rv2361c	150	NC_000962.3:2643368-2643468(-)	na	50	50
Rv2362c	150	NC_000962.3:2644158-2644258(-)	na	50	50
Rv2363	150	NC_000962.3:2644319-2644419(+)	na	50	50
Rv2364c	150	NC_000962.3:2646573-2646673(-)	na	50	50
Rv2365c	150	NC_000962.3:2646988-2647088(-)	na	50	50
Rv2366c	150	NC_000962.3:2648267-2648367(-)	na	50	50
Rv2367c	150	NC_000962.3:2648812-2648912(-)	na	50	50
Rv2368c	150	NC_000962.3:2649874-2649974(-)	na	50	50
Rv2369c	150	NC_000962.3:2650148-2650248(-)	na	50	50
Rv2370c	150	NC_000962.3:2651458-2651558(-)	na	50	50
Rv2371	150	NC_000962.3:2651752-2651852(+)	na	50	50
Rv2372c	150	NC_000962.3:2652725-2652825(-)	na	50	50
Rv2373c	150	NC_000962.3:2653887-2653987(-)	na	50	50
Rv2374c	150	NC_000962.3:2654993-2655093(-)	na	50	50
Rv2375	150	NC_000962.3:2655264-2655364(+)	na	50	50
Rv2376c	150	NC_000962.3:2656015-2656115(-)	na	50	50
Rv2377c	150	NC_000962.3:2656330-2656430(-)	na	50	50
Rv2378c	150	NC_000962.3:2657603-2657703(-)	na	50	50
Rv2379c	150	NC_000962.3:2661985-2662085(-)	na	50	50
Rv2380c	150	NC_000962.3:2667015-2667115(-)	na	50	50
Rv2381c	150	NC_000962.3:2670169-2670269(-)	na	50	50
Rv2382c	150	NC_000962.3:2671503-2671603(-)	na	50	50
Rv2383c	150	NC_000962.3:2675737-2675837(-)	na	50	50
Rv2384	150	NC_000962.3:2675935-2676035(+)	na	50	50
Rv2385	150	NC_000962.3:2677728-2677828(+)	na	50	50
Rv2386a	150	NC_000962.3:2680457-2680557(+)	na	50	50
Rv2386c	150	NC_000962.3:2679905-2680005(-)	na	50	50
Rv2387	150	NC_000962.3:2680764-2680864(+)	na	50	50
Rv2388c	150	NC_000962.3:2683042-2683142(-)	na	50	50
Rv2389c	150	NC_000962.3:2683612-2683712(-)	na	50	50
Rv2390c	150	NC_000962.3:2684166-2684266(-)	na	50	50
Rv2391	150	NC_000962.3:2684678-2684778(+)	na	50	50
Rv2392	150	NC_000962.3:2686366-2686466(+)	na	50	50
Rv2393	150	NC_000962.3:2687127-2687227(+)	na	50	50
Rv2394	150	NC_000962.3:2688009-2688109(+)	na	50	50
Rv2395	150	NC_000962.3:2690071-2690171(+)	na	50	50
Rv2395A	150	NC_000962.3:2692223-2692323(+)	na	50	50
Rv2395B	150	NC_000962.3:2692550-2692650(+)	na	50	50
Rv2396	150	NC_000962.3:2692798-2692898(+)	na	50	50
Rv2397c	150	NC_000962.3:2694864-2694964(-)	na	50	50
Rv2398c	150	NC_000962.3:2695699-2695799(-)	na	50	50
Rv2399c	150	NC_000962.3:2696547-2696647(-)	na	50	50
Rv2400c	150	NC_000962.3:2697614-2697714(-)	na	50	50
Rv2401	150	NC_000962.3:2697727-2697827(+)	na	50	50
Rv2401A	150	NC_000962.3:2698145-2698245(-)	na	50	50
Rv2402	150	NC_000962.3:2698528-2698628(+)	na	50	50
Rv2403c	150	NC_000962.3:2701190-2701290(-)	na	50	50
Rv2404c	150	NC_000962.3:2703148-2703248(-)	na	50	50
Rv2405	150	NC_000962.3:2703268-2703368(+)	na	50	50
Rv2406c	150	NC_000962.3:2704337-2704437(-)	na	50	50
Rv2407	150	NC_000962.3:2704696-2704796(+)	na	50	50
Rv2408	150	NC_000962.3:2705761-2705861(+)	na	50	50
Rv2409c	150	NC_000962.3:2707233-2707333(-)	na	50	50
Rv2410c	150	NC_000962.3:2708210-2708310(-)	na	50	50
Rv2411c	150	NC_000962.3:2709865-2709965(-)	na	50	50
Rv2412	150	NC_000962.3:2710074-2710174(+)	na	50	50
Rv2413c	150	NC_000962.3:2711201-2711301(-)	na	50	50
Rv2414c	150	NC_000962.3:2712776-2712876(-)	na	50	50
Rv2415c	150	NC_000962.3:2713684-2713784(-)	na	50	50
Rv2416c	150	NC_000962.3:2715232-2715332(-)	na	50	50
Rv2417c	150	NC_000962.3:2716214-2716314(-)	na	50	50
Rv2418c	150	NC_000962.3:2717038-2717138(-)	na	50	50
Rv2419c	150	NC_000962.3:2717699-2717799(-)	na	50	50
Rv2420c	150	NC_000962.3:2718076-2718176(-)	na	50	50
Rv2421c	150	NC_000962.3:2718708-2718808(-)	na	50	50
Rv2422	150	NC_000962.3:2719082-2719182(+)	na	50	50
Rv2423	150	NC_000962.3:2719596-2719696(+)	na	50	50
Rv2424c	150	NC_000962.3:2721677-2721777(-)	na	50	50
Rv2425c	150	NC_000962.3:2723208-2723308(-)	na	50	50
Rv2426c	150	NC_000962.3:2724083-2724183(-)	na	50	50
Rv2427c	150	NC_000962.3:2725377-2725477(-)	na	50	50
Rv2428	150	NC_000962.3:2726192-2726292(+)	na	50	50
Rv2429	150	NC_000962.3:2726805-2726905(+)	na	50	50
Rv2430c	150	NC_000962.3:2727820-2727920(-)	na	50	50
Rv2431c	150	NC_000962.3:2728166-2728266(-)	na	50	50
Rv2432c	150	NC_000962.3:2728747-2728847(-)	na	50	50
Rv2433c	150	NC_000962.3:2729034-2729134(-)	na	50	50
Rv2434c	150	NC_000962.3:2730460-2730560(-)	na	50	50
Rv2435c	150	NC_000962.3:2732649-2732749(-)	na	50	50
Rv2436	150	NC_000962.3:2733229-2733329(+)	na	50	50
Rv2437	150	NC_000962.3:2734375-2734475(+)	na	50	50
Rv2438A	150	NC_000962.3:2736708-2736808(+)	na	50	50
Rv2438c	150	NC_000962.3:2736731-2736831(-)	na	50	50
Rv2439c	150	NC_000962.3:2738147-2738247(-)	na	50	50
Rv2440c	150	NC_000962.3:2739586-2739686(-)	na	50	50
Rv2441c	150	NC_000962.3:2739932-2740032(-)	na	50	50
Rv2442c	150	NC_000962.3:2740261-2740361(-)	na	50	50
Rv2443	150	NC_000962.3:2740708-2740808(+)	na	50	50
Rv2444c	150	NC_000962.3:2744884-2744984(-)	na	50	50
Rv2445c	150	NC_000962.3:2745624-2745724(-)	na	50	50
Rv2446c	150	NC_000962.3:2746038-2746138(-)	na	50	50
Rv2447c	150	NC_000962.3:2747498-2747598(-)	na	50	50
Rv2448c	150	NC_000962.3:2750125-2750225(-)	na	50	50
Rv2449c	150	NC_000962.3:2751472-2751572(-)	na	50	50
Rv2450c	150	NC_000962.3:2752080-2752180(-)	na	50	50
Rv2451	150	NC_000962.3:2752261-2752361(+)	na	50	50
Rv2452c	150	NC_000962.3:2752894-2752994(-)	na	50	50
Rv2453c	150	NC_000962.3:2753523-2753623(-)	na	50	50
Rv2454c	150	NC_000962.3:2754646-2754746(-)	na	50	50
Rv2455c	150	NC_000962.3:2756604-2756704(-)	na	50	50
Rv2456c	150	NC_000962.3:2758092-2758192(-)	na	50	50
Rv2457c	150	NC_000962.3:2759388-2759488(-)	na	50	50
Rv2458	150	NC_000962.3:2759778-2759878(+)	na	50	50
Rv2459	150	NC_000962.3:2760853-2760953(+)	na	50	50
Rv2460c	150	NC_000962.3:2763075-2763175(-)	na	50	50
Rv2461c	150	NC_000962.3:2763674-2763774(-)	na	50	50
Rv2462c	150	NC_000962.3:2765191-2765291(-)	na	50	50
Rv2463	150	NC_000962.3:2765654-2765754(+)	na	50	50
Rv2464c	150	NC_000962.3:2767565-2767665(-)	na	50	50
Rv2465c	150	NC_000962.3:2768059-2768159(-)	na	50	50
Rv2466c	150	NC_000962.3:2768784-2768884(-)	na	50	50
Rv2467	150	NC_000962.3:2768985-2769085(+)	na	50	50
Rv2468A	150	NC_000962.3:2772231-2772331(-)	na	50	50
Rv2468c	150	NC_000962.3:2772047-2772147(-)	na	50	50
Rv2469c	150	NC_000962.3:2772935-2773035(-)	na	50	50
Rv2470	150	NC_000962.3:2773177-2773277(+)	na	50	50
Rv2471	150	NC_000962.3:2773563-2773663(+)	na	50	50
Rv2472	150	NC_000962.3:2775271-2775371(+)	na	50	50
Rv2473	150	NC_000962.3:2775567-2775667(+)	na	50	50
Rv2474c	150	NC_000962.3:2776869-2776969(-)	na	50	50
Rv2475c	150	NC_000962.3:2777291-2777391(-)	na	50	50
Rv2476c	150	NC_000962.3:2782162-2782262(-)	na	50	50
Rv2477c	150	NC_000962.3:2783942-2784042(-)	na	50	50
Rv2478c	150	NC_000962.3:2784508-2784608(-)	na	50	50
Rv2481c	150	NC_000962.3:2786798-2786898(-)	na	50	50
Rv2482c	150	NC_000962.3:2789183-2789283(-)	na	50	50
Rv2483c	150	NC_000962.3:2790922-2791022(-)	na	50	50
Rv2484c	150	NC_000962.3:2792394-2792494(-)	na	50	50
Rv2485c	150	NC_000962.3:2793888-2793988(-)	na	50	50
Rv2486	150	NC_000962.3:2794349-2794449(+)	na	50	50
Rv2487c	150	NC_000962.3:2797285-2797385(-)	na	50	50
Rv2488c	150	NC_000962.3:2800780-2800880(-)	na	50	50
Rv2489c	150	NC_000962.3:2801045-2801145(-)	na	50	50
Rv2490a	150	NC_000962.3:2806429-2806529(-)	na	50	50
Rv2490c	150	NC_000962.3:2806136-2806236(-)	na	50	50
Rv2491	150	NC_000962.3:2806664-2806764(+)	na	50	50
Rv2492	150	NC_000962.3:2807277-2807377(+)	na	50	50
Rv2493	150	NC_000962.3:2808082-2808182(+)	na	50	50
Rv2494	150	NC_000962.3:2808309-2808409(+)	na	50	50
Rv2495c	150	NC_000962.3:2809839-2809939(-)	na	50	50
Rv2496c	150	NC_000962.3:2810882-2810982(-)	na	50	50
Rv2497c	150	NC_000962.3:2811996-2812096(-)	na	50	50
Rv2498c	150	NC_000962.3:2813076-2813176(-)	na	50	50
Rv2499c	150	NC_000962.3:2813630-2813730(-)	na	50	50
Rv2500c	150	NC_000962.3:2814811-2814911(-)	na	50	50
Rv2501c	150	NC_000962.3:2816780-2816880(-)	na	50	50
Rv2502c	150	NC_000962.3:2818374-2818474(-)	na	50	50
Rv2503c	150	NC_000962.3:2819027-2819127(-)	na	50	50
Rv2504c	150	NC_000962.3:2819770-2819870(-)	na	50	50
Rv2505c	150	NC_000962.3:2821496-2821596(-)	na	50	50
Rv2506	150	NC_000962.3:2821711-2821811(+)	na	50	50
Rv2507	150	NC_000962.3:2822437-2822537(+)	na	50	50
Rv2508c	150	NC_000962.3:2824493-2824593(-)	na	50	50
Rv2509	150	NC_000962.3:2824677-2824777(+)	na	50	50
Rv2510c	150	NC_000962.3:2826989-2827089(-)	na	50	50
Rv2511	150	NC_000962.3:2827156-2827256(+)	na	50	50
Rv2512a	150	NC_000962.3:2829953-2830053(+)	na	50	50
Rv2512c	150	NC_000962.3:2829703-2829803(-)	na	50	50
Rv2513	150	NC_000962.3:2830160-2830260(+)	na	50	50
Rv2514c	150	NC_000962.3:2831238-2831338(-)	na	50	50
Rv2515c	150	NC_000962.3:2832491-2832591(-)	na	50	50
Rv2516c	150	NC_000962.3:2833413-2833513(-)	na	50	50
Rv2517c	150	NC_000962.3:2833661-2833761(-)	na	50	50
Rv2518c	150	NC_000962.3:2835235-2835335(-)	na	50	50
Rv2519	150	NC_000962.3:2835784-2835884(+)	na	50	50
Rv2520c	150	NC_000962.3:2837515-2837615(-)	na	50	50
Rv2521	150	NC_000962.3:2837683-2837783(+)	na	50	50
Rv2522c	150	NC_000962.3:2839441-2839541(-)	na	50	50
Rv2523c	150	NC_000962.3:2839830-2839930(-)	na	50	50
Rv2524c	150	NC_000962.3:2849232-2849332(-)	na	50	50
Rv2525c	150	NC_000962.3:2850474-2850574(-)	na	50	50
Rv2526	150	NC_000962.3:2851090-2851190(+)	na	50	50
Rv2527	150	NC_000962.3:2851314-2851414(+)	na	50	50
Rv2528c	150	NC_000962.3:2852571-2852671(-)	na	50	50
Rv2529	150	NC_000962.3:2852874-2852974(+)	na	50	50
Rv2530A	150	NC_000962.3:2854807-2854907(-)	na	50	50
Rv2530c	150	NC_000962.3:2854586-2854686(-)	na	50	50
Rv2531c	150	NC_000962.3:2857681-2857781(-)	na	50	50
Rv2532c	150	NC_000962.3:2858154-2858254(-)	na	50	50
Rv2533c	150	NC_000962.3:2858624-2858724(-)	na	50	50
Rv2534c	150	NC_000962.3:2859190-2859290(-)	na	50	50
Rv2535c	150	NC_000962.3:2860318-2860418(-)	na	50	50
Rv2536	150	NC_000962.3:2860451-2860551(+)	na	50	50
Rv2537c	150	NC_000962.3:2861491-2861591(-)	na	50	50
Rv2538c	150	NC_000962.3:2862576-2862676(-)	na	50	50
Rv2539c	150	NC_000962.3:2863103-2863203(-)	na	50	50
Rv2540c	150	NC_000962.3:2864312-2864412(-)	na	50	50
Rv2541	150	NC_000962.3:2864426-2864526(+)	na	50	50
Rv2542	150	NC_000962.3:2865129-2865229(+)	na	50	50
Rv2543	150	NC_000962.3:2866467-2866567(+)	na	50	50
Rv2544	150	NC_000962.3:2867123-2867223(+)	na	50	50
Rv2545	150	NC_000962.3:2867782-2867882(+)	na	50	50
Rv2546	150	NC_000962.3:2868153-2868253(+)	na	50	50
Rv2547	150	NC_000962.3:2868605-2868705(+)	na	50	50
Rv2548	150	NC_000962.3:2868859-2868959(+)	na	50	50
Rv2548A	150	NC_000962.3:2869527-2869627(-)	na	50	50
Rv2549c	150	NC_000962.3:2870022-2870122(-)	na	50	50
Rv2550c	150	NC_000962.3:2870264-2870364(-)	na	50	50
Rv2551c	150	NC_000962.3:2871094-2871194(-)	na	50	50
Rv2552c	150	NC_000962.3:2871915-2872015(-)	na	50	50
Rv2553c	150	NC_000962.3:2873165-2873265(-)	na	50	50
Rv2554c	150	NC_000962.3:2873670-2873770(-)	na	50	50
Rv2555c	150	NC_000962.3:2876385-2876485(-)	na	50	50
Rv2556c	150	NC_000962.3:2876865-2876965(-)	na	50	50
Rv2557	150	NC_000962.3:2877071-2877171(+)	na	50	50
Rv2558	150	NC_000962.3:2877830-2877930(+)	na	50	50
Rv2559c	150	NC_000962.3:2879829-2879929(-)	na	50	50
Rv2560	150	NC_000962.3:2880074-2880174(+)	na	50	50
Rv2563	150	NC_000962.3:2882289-2882389(+)	na	50	50
Rv2564	150	NC_000962.3:2883341-2883441(+)	na	50	50
Rv2565	150	NC_000962.3:2884610-2884710(+)	na	50	50
Rv2566	150	NC_000962.3:2886372-2886472(+)	na	50	50
Rv2567	150	NC_000962.3:2889794-2889894(+)	na	50	50
Rv2568c	150	NC_000962.3:2893371-2893471(-)	na	50	50
Rv2569c	150	NC_000962.3:2894308-2894408(-)	na	50	50
Rv2570	150	NC_000962.3:2894511-2894611(+)	na	50	50
Rv2571c	150	NC_000962.3:2895860-2895960(-)	na	50	50
Rv2572c	150	NC_000962.3:2897703-2897803(-)	na	50	50
Rv2573	150	NC_000962.3:2898042-2898142(+)	na	50	50
Rv2574	150	NC_000962.3:2898805-2898905(+)	na	50	50
Rv2575	150	NC_000962.3:2899338-2899438(+)	na	50	50
Rv2576c	150	NC_000962.3:2900590-2900690(-)	na	50	50
Rv2577	150	NC_000962.3:2900917-2901017(+)	na	50	50
Rv2578c	150	NC_000962.3:2903431-2903531(-)	na	50	50
Rv2579	150	NC_000962.3:2903638-2903738(+)	na	50	50
Rv2580c	150	NC_000962.3:2905992-2906092(-)	na	50	50
Rv2581c	150	NC_000962.3:2906663-2906763(-)	na	50	50
Rv2582	150	NC_000962.3:2906813-2906913(+)	na	50	50
Rv2583c	150	NC_000962.3:2910098-2910198(-)	na	50	50
Rv2584c	150	NC_000962.3:2910800-2910900(-)	na	50	50
Rv2585c	150	NC_000962.3:2912577-2912677(-)	na	50	50
Rv2586c	150	NC_000962.3:2913911-2914011(-)	na	50	50
Rv2587c	150	NC_000962.3:2915636-2915736(-)	na	50	50
Rv2588c	150	NC_000962.3:2916093-2916193(-)	na	50	50
Rv2589	150	NC_000962.3:2916359-2916459(+)	na	50	50
Rv2590	150	NC_000962.3:2917870-2917970(+)	na	50	50
Rv2591	150	NC_000962.3:2921550-2921650(+)	na	50	50
Rv2592c	150	NC_000962.3:2924133-2924233(-)	na	50	50
Rv2593c	150	NC_000962.3:2924720-2924820(-)	na	50	50
Rv2594c	150	NC_000962.3:2925283-2925383(-)	na	50	50
Rv2595	150	NC_000962.3:2925491-2925591(+)	na	50	50
Rv2596	150	NC_000962.3:2925733-2925833(+)	na	50	50
Rv2597	150	NC_000962.3:2926354-2926454(+)	na	50	50
Rv2598	150	NC_000962.3:2926985-2927085(+)	na	50	50
Rv2599	150	NC_000962.3:2927476-2927576(+)	na	50	50
Rv2600	150	NC_000962.3:2927989-2928089(+)	na	50	50
Rv2601	150	NC_000962.3:2928387-2928487(+)	na	50	50
Rv2601A	150	NC_000962.3:2930069-2930169(+)	na	50	50
Rv2602	150	NC_000962.3:2930343-2930443(+)	na	50	50
Rv2603c	150	NC_000962.3:2931460-2931560(-)	na	50	50
Rv2604c	150	NC_000962.3:2932189-2932289(-)	na	50	50
Rv2605c	150	NC_000962.3:2933042-2933142(-)	na	50	50
Rv2606c	150	NC_000962.3:2933970-2934070(-)	na	50	50
Rv2607	150	NC_000962.3:2934197-2934297(+)	na	50	50
Rv2608	150	NC_000962.3:2935045-2935145(+)	na	50	50
Rv2609c	150	NC_000962.3:2937765-2937865(-)	na	50	50
Rv2610c	150	NC_000962.3:2938901-2939001(-)	na	50	50
Rv2611c	150	NC_000962.3:2939862-2939962(-)	na	50	50
Rv2612c	150	NC_000962.3:2940512-2940612(-)	na	50	50
Rv2613c	150	NC_000962.3:2941096-2941196(-)	na	50	50
Rv2614A	150	NC_000962.3:2943375-2943475(+)	na	50	50
Rv2614c	150	NC_000962.3:2943167-2943267(-)	na	50	50
Rv2615c	150	NC_000962.3:2944885-2944985(-)	na	50	50
Rv2616	150	NC_000962.3:2945329-2945429(+)	na	50	50
Rv2617c	150	NC_000962.3:2946187-2946287(-)	na	50	50
Rv2618	150	NC_000962.3:2946433-2946533(+)	na	50	50
Rv2619c	150	NC_000962.3:2947349-2947449(-)	na	50	50
Rv2620c	150	NC_000962.3:2947787-2947887(-)	na	50	50
Rv2621c	150	NC_000962.3:2948458-2948558(-)	na	50	50
Rv2622	150	NC_000962.3:2948635-2948735(+)	na	50	50
Rv2623	150	NC_000962.3:2949592-2949692(+)	na	50	50
Rv2624c	150	NC_000962.3:2951207-2951307(-)	na	50	50
Rv2625c	150	NC_000962.3:2952403-2952503(-)	na	50	50
Rv2626c	150	NC_000962.3:2952893-2952993(-)	na	50	50
Rv2627c	150	NC_000962.3:2954648-2954748(-)	na	50	50
Rv2628	150	NC_000962.3:2955057-2955157(+)	na	50	50
Rv2629	150	NC_000962.3:2955766-2955866(+)	na	50	50
Rv2630	150	NC_000962.3:2956892-2956992(+)	na	50	50
Rv2631	150	NC_000962.3:2957571-2957671(+)	na	50	50
Rv2632c	150	NC_000962.3:2959090-2959190(-)	na	50	50
Rv2633c	150	NC_000962.3:2959720-2959820(-)	na	50	50
Rv2634c	150	NC_000962.3:2962341-2962441(-)	na	50	50
Rv2635	150	NC_000962.3:2962469-2962569(+)	na	50	50
Rv2636	150	NC_000962.3:2962712-2962812(+)	na	50	50
Rv2637	150	NC_000962.3:2963585-2963685(+)	na	50	50
Rv2638	150	NC_000962.3:2964404-2964504(+)	na	50	50
Rv2639c	150	NC_000962.3:2965258-2965358(-)	na	50	50
Rv2640c	150	NC_000962.3:2965737-2965837(-)	na	50	50
Rv2641	150	NC_000962.3:2965938-2966038(+)	na	50	50
Rv2642	150	NC_000962.3:2966532-2966632(+)	na	50	50
Rv2643	150	NC_000962.3:2966909-2967009(+)	na	50	50
Rv2644c	150	NC_000962.3:2968750-2968850(-)	na	50	50
Rv2645	150	NC_000962.3:2970122-2970222(+)	na	50	50
Rv2646	150	NC_000962.3:2970550-2970650(+)	na	50	50
Rv2647	150	NC_000962.3:2971562-2971662(+)	na	50	50
Rv2650c	150	NC_000962.3:2975134-2975234(-)	na	50	50
Rv2651c	150	NC_000962.3:2975675-2975775(-)	na	50	50
Rv2652c	150	NC_000962.3:2976454-2976554(-)	na	50	50
Rv2653c	150	NC_000962.3:2976809-2976909(-)	na	50	50
Rv2654c	150	NC_000962.3:2977134-2977234(-)	na	50	50
Rv2655c	150	NC_000962.3:2978558-2978658(-)	na	50	50
Rv2656c	150	NC_000962.3:2978952-2979052(-)	na	50	50
Rv2657c	150	NC_000962.3:2979209-2979309(-)	na	50	50
Rv2658c	150	NC_000962.3:2979588-2979688(-)	na	50	50
Rv2659c	150	NC_000962.3:2980718-2980818(-)	na	50	50
Rv2660c	150	NC_000962.3:2981090-2981190(-)	na	50	50
Rv2661c	150	NC_000962.3:2981476-2981576(-)	na	50	50
Rv2662	150	NC_000962.3:2981481-2981581(+)	na	50	50
Rv2663	150	NC_000962.3:2981852-2981952(+)	na	50	50
