## date = '2022-02-25 19:21:50.634139'
## execstr = '/usr/local/bin/metagene generate NC_000962 --landmark cds_start --annotation_files NC_000962.gtf'
## args = {  
##          'add_three'                 : False,,
##          'annotation_files'          : ['NC_000962.gtf'],,
##          'annotation_format'         : 'GTF2',,
##          'bed_extra_columns'         : 0,,
##          'downstream'                : 50,,
##          'gff_cds_types'             : {'CDS_fragment', 'CDS_predicted', 'CDS', 'CDS_indpendently_known'},,
##          'gff_exon_types'            : {'pseudogenic_exon', 'noncoding_exon', 'three_prime_noncoding_exon', 'five_prime_coding_exon', 'interior_coding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'coding_exon', 'exon', 'exon_of_single_exon_gene'},,
##          'gff_transcript_types'      : {'small_subunit_rRNA', 'IoR', 'RRE_RNA', 'snoRNA', 'SRP_RNA', 'rRNA_16S', 'RNase_P_RNA', 'telomeric_transcript', 'pseudogenic_transcript', 'mRNA_with_minus_2_frameshift', 'selenocysteinyl_tRNA', 'U4_snRNA', 'class_II_RNA', 'OxyS_RNA', 'rRNA_28S', 'asparaginyl_tRNA', 'lysyl_tRNA', 'valyl_tRNA', 'class_I_RNA', 'rRNA', 'U5_snRNA', 'vault_RNA', 'guide_RNA', 'tyrosyl_tRNA', 'CsrB_RsmB_RNA', 'spot42_RNA', 'edited_mRNA', 'U6atac_snRNA', 'mRNA_with_minus_1_frameshift', 'alanyl_tRNA', 'antisense_RNA', 'antisense_lncRNA', 'mature_transcript', 'leucyl_tRNA', 'tryptophanyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'rRNA_23S', 'edited_transcript', 'transcript', 'methylation_guide_snoRNA', 'seryl_tRNA', 'ARIA', 'lincRNA', 'threonyl_tRNA', 'U11_snRNA', 'enhancerRNA', 'GcvB_RNA', 'mRNA_recoded_by_codon_redefinition', 'rRNA_21S', 'shRNA', 'U6_snRNA', 'prolyl_tRNA', 'glycyl_tRNA', 'polycistronic_mRNA', 'U14_snoRNA', 'anti_ARRET', 'U2_snRNA', 'telomerase_RNA', 'isoleucyl_tRNA', 'RNase_MRP_RNA', 'RprA_RNA', 'snRNA', 'pseudouridylation_guide_snoRNA', 'mRNA', 'edited_transcript_by_A_to_I_substitution', 'aspartyl_tRNA', 'tmRNA', 'miRNA', 'moR', 'trans_spliced_mRNA', 'MicF_RNA', 'mRNA_with_plus_2_frameshift', 'rRNA_5_8S', 'non_functional_homolog_of_pseudogenic_transcript', 'enzymatic_RNA', 'C_D_box_snoRNA', 'U3_snoRNA', 'glutamyl_tRNA', 'tasiRNA', 'mRNA_with_frameshift', 'mRNA_recoded_by_translational_bypass', 'recoded_mRNA', 'mRNA_with_plus_1_frameshift', 'rasiRNA', 'lnc_RNA', 'rRNA_25S', 'rRNA_cleavage_RNA', 'small_regulatory_ncRNA', 'U4atac_snRNA', 'intronic_lncRNA', 'histidyl_tRNA', 'siRNA', 'TERRA', 'scRNA', 'dicistronic_mRNA', 'rRNA_5S', 'U12_snRNA', 'ncRNA', 'large_subunit_rRNA', 'ARRET', 'priRNA', 'arginyl_tRNA', 'tRNA', 'RNA_6S', 'glutaminyl_tRNA', 'Y_RNA', 'pyrrollysyl_tRNA', 'methionyl_tRNA', 'phenylalanyl_tRNA', 'DsrA_RNA', 'cysteinyl_tRNA', 'U1_snRNA', 'rRNA_18S', 'monocistronic_mRNA', 'polyadenylated_mRNA'},,
##          'group_by'                  : 'gene_id',,
##          'landmark'                  : 'cds_start',,
##          'mask_add_three'            : False,,
##          'mask_annotation_files'     : [],,
##          'mask_annotation_format'    : 'GTF2',,
##          'mask_bed_extra_columns'    : 0,,
##          'mask_gff_cds_types'        : {'CDS_fragment', 'CDS_predicted', 'CDS', 'CDS_indpendently_known'},,
##          'mask_gff_exon_types'       : {'pseudogenic_exon', 'noncoding_exon', 'three_prime_noncoding_exon', 'five_prime_coding_exon', 'interior_coding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'coding_exon', 'exon', 'exon_of_single_exon_gene'},,
##          'mask_gff_transcript_types' : {'small_subunit_rRNA', 'IoR', 'RRE_RNA', 'snoRNA', 'SRP_RNA', 'rRNA_16S', 'RNase_P_RNA', 'telomeric_transcript', 'pseudogenic_transcript', 'mRNA_with_minus_2_frameshift', 'selenocysteinyl_tRNA', 'U4_snRNA', 'class_II_RNA', 'OxyS_RNA', 'rRNA_28S', 'asparaginyl_tRNA', 'lysyl_tRNA', 'valyl_tRNA', 'class_I_RNA', 'rRNA', 'U5_snRNA', 'vault_RNA', 'guide_RNA', 'tyrosyl_tRNA', 'CsrB_RsmB_RNA', 'spot42_RNA', 'edited_mRNA', 'U6atac_snRNA', 'mRNA_with_minus_1_frameshift', 'alanyl_tRNA', 'antisense_RNA', 'antisense_lncRNA', 'mature_transcript', 'leucyl_tRNA', 'tryptophanyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'rRNA_23S', 'edited_transcript', 'transcript', 'methylation_guide_snoRNA', 'seryl_tRNA', 'ARIA', 'lincRNA', 'threonyl_tRNA', 'U11_snRNA', 'enhancerRNA', 'GcvB_RNA', 'mRNA_recoded_by_codon_redefinition', 'rRNA_21S', 'shRNA', 'U6_snRNA', 'prolyl_tRNA', 'glycyl_tRNA', 'polycistronic_mRNA', 'U14_snoRNA', 'anti_ARRET', 'U2_snRNA', 'telomerase_RNA', 'isoleucyl_tRNA', 'RNase_MRP_RNA', 'RprA_RNA', 'snRNA', 'pseudouridylation_guide_snoRNA', 'mRNA', 'edited_transcript_by_A_to_I_substitution', 'aspartyl_tRNA', 'tmRNA', 'miRNA', 'moR', 'trans_spliced_mRNA', 'MicF_RNA', 'mRNA_with_plus_2_frameshift', 'rRNA_5_8S', 'non_functional_homolog_of_pseudogenic_transcript', 'enzymatic_RNA', 'C_D_box_snoRNA', 'U3_snoRNA', 'glutamyl_tRNA', 'tasiRNA', 'mRNA_with_frameshift', 'mRNA_recoded_by_translational_bypass', 'recoded_mRNA', 'mRNA_with_plus_1_frameshift', 'rasiRNA', 'lnc_RNA', 'rRNA_25S', 'rRNA_cleavage_RNA', 'small_regulatory_ncRNA', 'U4atac_snRNA', 'intronic_lncRNA', 'histidyl_tRNA', 'siRNA', 'TERRA', 'scRNA', 'dicistronic_mRNA', 'rRNA_5S', 'U12_snRNA', 'ncRNA', 'large_subunit_rRNA', 'ARRET', 'priRNA', 'arginyl_tRNA', 'tRNA', 'RNA_6S', 'glutaminyl_tRNA', 'Y_RNA', 'pyrrollysyl_tRNA', 'methionyl_tRNA', 'phenylalanyl_tRNA', 'DsrA_RNA', 'cysteinyl_tRNA', 'U1_snRNA', 'rRNA_18S', 'monocistronic_mRNA', 'polyadenylated_mRNA'},,
##          'mask_maxmem'               : 0,,
##          'mask_sorted'               : False,,
##          'mask_tabix'                : False,,
##          'maxmem'                    : 0,,
##          'outbase'                   : 'NC_000962',,
##          'program'                   : 'generate',,
##          'sorted'                    : False,,
##          'tabix'                     : False,,
##          'upstream'                  : 50,,
##          'warnlevel'                 : 0,
##        }
region_id	window_size	region	masked	alignment_offset	zero_point
Rv2241	100	NC_000962.3:2512538-2512588(+)	na	50	50
Rv2242	100	NC_000962.3:2515303-2515353(+)	na	50	50
Rv2243	100	NC_000962.3:2516786-2516836(+)	na	50	50
Rv2244	100	NC_000962.3:2517770-2517820(+)	na	50	50
Rv2245	100	NC_000962.3:2518114-2518164(+)	na	50	50
Rv2246	100	NC_000962.3:2519395-2519445(+)	na	50	50
Rv2247	100	NC_000962.3:2520742-2520792(+)	na	50	50
Rv2248	100	NC_000962.3:2522359-2522409(+)	na	50	50
Rv2249c	100	NC_000962.3:2524741-2524791(-)	na	50	50
Rv2250c	100	NC_000962.3:2525304-2525354(-)	na	50	50
Rv2251	100	NC_000962.3:2525564-2525614(+)	na	50	50
Rv2252	100	NC_000962.3:2526988-2527038(+)	na	50	50
Rv2253	100	NC_000962.3:2527983-2528033(+)	na	50	50
Rv2254c	100	NC_000962.3:2528925-2528975(-)	na	50	50
Rv2256a	100	NC_000962.3:2529124-2529174(-)	na	50	50
Rv2256c	100	NC_000962.3:2529824-2529874(-)	na	50	50
Rv2257c	100	NC_000962.3:2530772-2530822(-)	na	50	50
Rv2258c	100	NC_000962.3:2531847-2531897(-)	na	50	50
Rv2259	100	NC_000962.3:2532244-2532294(+)	na	50	50
Rv2260	100	NC_000962.3:2533329-2533379(+)	na	50	50
Rv2263	100	NC_000962.3:2535640-2535690(+)	na	50	50
Rv2264c	100	NC_000962.3:2538300-2538350(-)	na	50	50
Rv2265	100	NC_000962.3:2538699-2538749(+)	na	50	50
Rv2266	100	NC_000962.3:2540103-2540153(+)	na	50	50
Rv2267c	100	NC_000962.3:2542760-2542810(-)	na	50	50
Rv2268c	100	NC_000962.3:2544226-2544276(-)	na	50	50
Rv2269c	100	NC_000962.3:2544571-2544621(-)	na	50	50
Rv2270	100	NC_000962.3:2544697-2544747(+)	na	50	50
Rv2271	100	NC_000962.3:2545331-2545381(+)	na	50	50
Rv2272	100	NC_000962.3:2545736-2545786(+)	na	50	50
Rv2273	100	NC_000962.3:2546101-2546151(+)	na	50	50
Rv2274A	100	NC_000962.3:2547037-2547087(-)	na	50	50
Rv2274c	100	NC_000962.3:2546755-2546805(-)	na	50	50
Rv2275	100	NC_000962.3:2546882-2546932(+)	na	50	50
Rv2276	100	NC_000962.3:2547748-2547798(+)	na	50	50
Rv2277c	100	NC_000962.3:2549979-2550029(-)	na	50	50
Rv2281	100	NC_000962.3:2553172-2553222(+)	na	50	50
Rv2282c	100	NC_000962.3:2555826-2555876(-)	na	50	50
Rv2283	100	NC_000962.3:2555940-2555990(+)	na	50	50
Rv2284	100	NC_000962.3:2556144-2556194(+)	na	50	50
Rv2285	100	NC_000962.3:2557472-2557522(+)	na	50	50
Rv2286c	100	NC_000962.3:2559519-2559569(-)	na	50	50
Rv2287	100	NC_000962.3:2559702-2559752(+)	na	50	50
Rv2288	100	NC_000962.3:2561327-2561377(+)	na	50	50
Rv2289	100	NC_000962.3:2561674-2561724(+)	na	50	50
Rv2290	100	NC_000962.3:2562598-2562648(+)	na	50	50
Rv2291	100	NC_000962.3:2563173-2563223(+)	na	50	50
Rv2292c	100	NC_000962.3:2564203-2564253(-)	na	50	50
Rv2293c	100	NC_000962.3:2564982-2565032(-)	na	50	50
Rv2294	100	NC_000962.3:2565326-2565376(+)	na	50	50
Rv2295	100	NC_000962.3:2566771-2566821(+)	na	50	50
Rv2296	100	NC_000962.3:2567503-2567553(+)	na	50	50
Rv2297	100	NC_000962.3:2568437-2568487(+)	na	50	50
Rv2298	100	NC_000962.3:2569081-2569131(+)	na	50	50
Rv2299c	100	NC_000962.3:2571952-2572002(-)	na	50	50
Rv2300c	100	NC_000962.3:2572958-2573008(-)	na	50	50
Rv2301	100	NC_000962.3:2573014-2573064(+)	na	50	50
Rv2302	100	NC_000962.3:2573812-2573862(+)	na	50	50
Rv2303c	100	NC_000962.3:2574969-2575019(-)	na	50	50
Rv2304c	100	NC_000962.3:2575175-2575225(-)	na	50	50
Rv2305	100	NC_000962.3:2575808-2575858(+)	na	50	50
Rv2307A	100	NC_000962.3:2579369-2579419(-)	na	50	50
Rv2307B	100	NC_000962.3:2579885-2579935(-)	na	50	50
Rv2307D	100	NC_000962.3:2580160-2580210(-)	na	50	50
Rv2307c	100	NC_000962.3:2578646-2578696(-)	na	50	50
Rv2308	100	NC_000962.3:2580418-2580468(+)	na	50	50
Rv2308a	100	NC_000962.3:2581144-2581194(+)	na	50	50
Rv2309A	100	NC_000962.3:2583044-2583094(+)	na	50	50
Rv2310	100	NC_000962.3:2583434-2583484(+)	na	50	50
Rv2311	100	NC_000962.3:2583883-2583933(+)	na	50	50
Rv2312	100	NC_000962.3:2584485-2584535(+)	na	50	50
Rv2313c	100	NC_000962.3:2585856-2585906(-)	na	50	50
Rv2314c	100	NC_000962.3:2587240-2587290(-)	na	50	50
Rv2315c	100	NC_000962.3:2588754-2588804(-)	na	50	50
Rv2316	100	NC_000962.3:2588837-2588887(+)	na	50	50
Rv2317	100	NC_000962.3:2589696-2589746(+)	na	50	50
Rv2318	100	NC_000962.3:2590517-2590567(+)	na	50	50
Rv2319c	100	NC_000962.3:2592676-2592726(-)	na	50	50
Rv2320c	100	NC_000962.3:2594103-2594153(-)	na	50	50
Rv2323c	100	NC_000962.3:2596219-2596269(-)	na	50	50
Rv2324	100	NC_000962.3:2596333-2596383(+)	na	50	50
Rv2325c	100	NC_000962.3:2597807-2597857(-)	na	50	50
Rv2326c	100	NC_000962.3:2599897-2599947(-)	na	50	50
Rv2327	100	NC_000962.3:2599987-2600037(+)	na	50	50
Rv2328	100	NC_000962.3:2600730-2600780(+)	na	50	50
Rv2329c	100	NC_000962.3:2603411-2603461(-)	na	50	50
Rv2330c	100	NC_000962.3:2604172-2604222(-)	na	50	50
Rv2331	100	NC_000962.3:2604296-2604346(+)	na	50	50
Rv2331A	100	NC_000962.3:2604739-2604789(+)	na	50	50
Rv2332	100	NC_000962.3:2605107-2605157(+)	na	50	50
Rv2333c	100	NC_000962.3:2608271-2608321(-)	na	50	50
Rv2334	100	NC_000962.3:2608795-2608845(+)	na	50	50
Rv2335	100	NC_000962.3:2609731-2609781(+)	na	50	50
Rv2336	100	NC_000962.3:2610836-2610886(+)	na	50	50
Rv2337c	100	NC_000962.3:2612937-2612987(-)	na	50	50
Rv2338c	100	NC_000962.3:2614013-2614063(-)	na	50	50
Rv2339	100	NC_000962.3:2614692-2614742(+)	na	50	50
Rv2340c	100	NC_000962.3:2618858-2618908(-)	na	50	50
Rv2341	100	NC_000962.3:2619596-2619646(+)	na	50	50
Rv2342	100	NC_000962.3:2620271-2620321(+)	na	50	50
Rv2343c	100	NC_000962.3:2622402-2622452(-)	na	50	50
Rv2344c	100	NC_000962.3:2623702-2623752(-)	na	50	50
Rv2345	100	NC_000962.3:2623820-2623870(+)	na	50	50
Rv2346c	100	NC_000962.3:2626122-2626172(-)	na	50	50
Rv2347c	100	NC_000962.3:2626469-2626519(-)	na	50	50
Rv2348c	100	NC_000962.3:2626930-2626980(-)	na	50	50
Rv2349c	100	NC_000962.3:2628648-2628698(-)	na	50	50
Rv2350c	100	NC_000962.3:2630269-2630319(-)	na	50	50
Rv2351c	100	NC_000962.3:2632025-2632075(-)	na	50	50
Rv2352c	100	NC_000962.3:2634048-2634098(-)	na	50	50
Rv2353c	100	NC_000962.3:2635542-2635592(-)	na	50	50
Rv2357c	100	NC_000962.3:2641014-2641064(-)	na	50	50
Rv2358	100	NC_000962.3:2641245-2641295(+)	na	50	50
Rv2359	100	NC_000962.3:2641649-2641699(+)	na	50	50
Rv2360c	100	NC_000962.3:2642528-2642578(-)	na	50	50
Rv2361c	100	NC_000962.3:2643418-2643468(-)	na	50	50
Rv2362c	100	NC_000962.3:2644208-2644258(-)	na	50	50
Rv2363	100	NC_000962.3:2644319-2644369(+)	na	50	50
Rv2364c	100	NC_000962.3:2646623-2646673(-)	na	50	50
Rv2365c	100	NC_000962.3:2647038-2647088(-)	na	50	50
Rv2366c	100	NC_000962.3:2648317-2648367(-)	na	50	50
Rv2367c	100	NC_000962.3:2648862-2648912(-)	na	50	50
Rv2368c	100	NC_000962.3:2649924-2649974(-)	na	50	50
Rv2369c	100	NC_000962.3:2650198-2650248(-)	na	50	50
Rv2370c	100	NC_000962.3:2651508-2651558(-)	na	50	50
Rv2371	100	NC_000962.3:2651752-2651802(+)	na	50	50
Rv2372c	100	NC_000962.3:2652775-2652825(-)	na	50	50
Rv2373c	100	NC_000962.3:2653937-2653987(-)	na	50	50
Rv2374c	100	NC_000962.3:2655043-2655093(-)	na	50	50
Rv2375	100	NC_000962.3:2655264-2655314(+)	na	50	50
Rv2376c	100	NC_000962.3:2656065-2656115(-)	na	50	50
Rv2377c	100	NC_000962.3:2656380-2656430(-)	na	50	50
Rv2378c	100	NC_000962.3:2657653-2657703(-)	na	50	50
Rv2379c	100	NC_000962.3:2662035-2662085(-)	na	50	50
Rv2380c	100	NC_000962.3:2667065-2667115(-)	na	50	50
Rv2381c	100	NC_000962.3:2670219-2670269(-)	na	50	50
Rv2382c	100	NC_000962.3:2671553-2671603(-)	na	50	50
Rv2383c	100	NC_000962.3:2675787-2675837(-)	na	50	50
Rv2384	100	NC_000962.3:2675935-2675985(+)	na	50	50
Rv2385	100	NC_000962.3:2677728-2677778(+)	na	50	50
Rv2386a	100	NC_000962.3:2680457-2680507(+)	na	50	50
Rv2386c	100	NC_000962.3:2679955-2680005(-)	na	50	50
Rv2387	100	NC_000962.3:2680764-2680814(+)	na	50	50
Rv2388c	100	NC_000962.3:2683092-2683142(-)	na	50	50
Rv2389c	100	NC_000962.3:2683662-2683712(-)	na	50	50
Rv2390c	100	NC_000962.3:2684216-2684266(-)	na	50	50
Rv2391	100	NC_000962.3:2684678-2684728(+)	na	50	50
Rv2392	100	NC_000962.3:2686366-2686416(+)	na	50	50
Rv2393	100	NC_000962.3:2687127-2687177(+)	na	50	50
Rv2394	100	NC_000962.3:2688009-2688059(+)	na	50	50
Rv2395	100	NC_000962.3:2690071-2690121(+)	na	50	50
Rv2395A	100	NC_000962.3:2692223-2692273(+)	na	50	50
Rv2395B	100	NC_000962.3:2692550-2692600(+)	na	50	50
Rv2396	100	NC_000962.3:2692798-2692848(+)	na	50	50
Rv2397c	100	NC_000962.3:2694914-2694964(-)	na	50	50
Rv2398c	100	NC_000962.3:2695749-2695799(-)	na	50	50
Rv2399c	100	NC_000962.3:2696597-2696647(-)	na	50	50
Rv2400c	100	NC_000962.3:2697664-2697714(-)	na	50	50
Rv2401	100	NC_000962.3:2697727-2697777(+)	na	50	50
Rv2401A	100	NC_000962.3:2698195-2698245(-)	na	50	50
Rv2402	100	NC_000962.3:2698528-2698578(+)	na	50	50
Rv2403c	100	NC_000962.3:2701240-2701290(-)	na	50	50
Rv2404c	100	NC_000962.3:2703198-2703248(-)	na	50	50
Rv2405	100	NC_000962.3:2703268-2703318(+)	na	50	50
Rv2406c	100	NC_000962.3:2704387-2704437(-)	na	50	50
Rv2407	100	NC_000962.3:2704696-2704746(+)	na	50	50
Rv2408	100	NC_000962.3:2705761-2705811(+)	na	50	50
Rv2409c	100	NC_000962.3:2707283-2707333(-)	na	50	50
Rv2410c	100	NC_000962.3:2708260-2708310(-)	na	50	50
Rv2411c	100	NC_000962.3:2709915-2709965(-)	na	50	50
Rv2412	100	NC_000962.3:2710074-2710124(+)	na	50	50
Rv2413c	100	NC_000962.3:2711251-2711301(-)	na	50	50
Rv2414c	100	NC_000962.3:2712826-2712876(-)	na	50	50
Rv2415c	100	NC_000962.3:2713734-2713784(-)	na	50	50
Rv2416c	100	NC_000962.3:2715282-2715332(-)	na	50	50
Rv2417c	100	NC_000962.3:2716264-2716314(-)	na	50	50
Rv2418c	100	NC_000962.3:2717088-2717138(-)	na	50	50
Rv2419c	100	NC_000962.3:2717749-2717799(-)	na	50	50
Rv2420c	100	NC_000962.3:2718126-2718176(-)	na	50	50
Rv2421c	100	NC_000962.3:2718758-2718808(-)	na	50	50
Rv2422	100	NC_000962.3:2719082-2719132(+)	na	50	50
Rv2423	100	NC_000962.3:2719596-2719646(+)	na	50	50
Rv2424c	100	NC_000962.3:2721727-2721777(-)	na	50	50
Rv2425c	100	NC_000962.3:2723258-2723308(-)	na	50	50
Rv2426c	100	NC_000962.3:2724133-2724183(-)	na	50	50
Rv2427c	100	NC_000962.3:2725427-2725477(-)	na	50	50
Rv2428	100	NC_000962.3:2726192-2726242(+)	na	50	50
Rv2429	100	NC_000962.3:2726805-2726855(+)	na	50	50
Rv2430c	100	NC_000962.3:2727870-2727920(-)	na	50	50
Rv2431c	100	NC_000962.3:2728216-2728266(-)	na	50	50
Rv2432c	100	NC_000962.3:2728797-2728847(-)	na	50	50
Rv2433c	100	NC_000962.3:2729084-2729134(-)	na	50	50
Rv2434c	100	NC_000962.3:2730510-2730560(-)	na	50	50
Rv2435c	100	NC_000962.3:2732699-2732749(-)	na	50	50
Rv2436	100	NC_000962.3:2733229-2733279(+)	na	50	50
Rv2437	100	NC_000962.3:2734375-2734425(+)	na	50	50
Rv2438A	100	NC_000962.3:2736708-2736758(+)	na	50	50
Rv2438c	100	NC_000962.3:2736781-2736831(-)	na	50	50
Rv2439c	100	NC_000962.3:2738197-2738247(-)	na	50	50
Rv2440c	100	NC_000962.3:2739636-2739686(-)	na	50	50
Rv2441c	100	NC_000962.3:2739982-2740032(-)	na	50	50
Rv2442c	100	NC_000962.3:2740311-2740361(-)	na	50	50
Rv2443	100	NC_000962.3:2740708-2740758(+)	na	50	50
Rv2444c	100	NC_000962.3:2744934-2744984(-)	na	50	50
Rv2445c	100	NC_000962.3:2745674-2745724(-)	na	50	50
Rv2446c	100	NC_000962.3:2746088-2746138(-)	na	50	50
Rv2447c	100	NC_000962.3:2747548-2747598(-)	na	50	50
Rv2448c	100	NC_000962.3:2750175-2750225(-)	na	50	50
Rv2449c	100	NC_000962.3:2751522-2751572(-)	na	50	50
Rv2450c	100	NC_000962.3:2752130-2752180(-)	na	50	50
Rv2451	100	NC_000962.3:2752261-2752311(+)	na	50	50
Rv2452c	100	NC_000962.3:2752944-2752994(-)	na	50	50
Rv2453c	100	NC_000962.3:2753573-2753623(-)	na	50	50
Rv2454c	100	NC_000962.3:2754696-2754746(-)	na	50	50
Rv2455c	100	NC_000962.3:2756654-2756704(-)	na	50	50
Rv2456c	100	NC_000962.3:2758142-2758192(-)	na	50	50
Rv2457c	100	NC_000962.3:2759438-2759488(-)	na	50	50
Rv2458	100	NC_000962.3:2759778-2759828(+)	na	50	50
Rv2459	100	NC_000962.3:2760853-2760903(+)	na	50	50
Rv2460c	100	NC_000962.3:2763125-2763175(-)	na	50	50
Rv2461c	100	NC_000962.3:2763724-2763774(-)	na	50	50
Rv2462c	100	NC_000962.3:2765241-2765291(-)	na	50	50
Rv2463	100	NC_000962.3:2765654-2765704(+)	na	50	50
Rv2464c	100	NC_000962.3:2767615-2767665(-)	na	50	50
Rv2465c	100	NC_000962.3:2768109-2768159(-)	na	50	50
Rv2466c	100	NC_000962.3:2768834-2768884(-)	na	50	50
Rv2467	100	NC_000962.3:2768985-2769035(+)	na	50	50
Rv2468A	100	NC_000962.3:2772281-2772331(-)	na	50	50
Rv2468c	100	NC_000962.3:2772097-2772147(-)	na	50	50
Rv2469c	100	NC_000962.3:2772985-2773035(-)	na	50	50
Rv2470	100	NC_000962.3:2773177-2773227(+)	na	50	50
Rv2471	100	NC_000962.3:2773563-2773613(+)	na	50	50
Rv2472	100	NC_000962.3:2775271-2775321(+)	na	50	50
Rv2473	100	NC_000962.3:2775567-2775617(+)	na	50	50
Rv2474c	100	NC_000962.3:2776919-2776969(-)	na	50	50
Rv2475c	100	NC_000962.3:2777341-2777391(-)	na	50	50
Rv2476c	100	NC_000962.3:2782212-2782262(-)	na	50	50
Rv2477c	100	NC_000962.3:2783992-2784042(-)	na	50	50
Rv2478c	100	NC_000962.3:2784558-2784608(-)	na	50	50
Rv2481c	100	NC_000962.3:2786848-2786898(-)	na	50	50
Rv2482c	100	NC_000962.3:2789233-2789283(-)	na	50	50
Rv2483c	100	NC_000962.3:2790972-2791022(-)	na	50	50
Rv2484c	100	NC_000962.3:2792444-2792494(-)	na	50	50
Rv2485c	100	NC_000962.3:2793938-2793988(-)	na	50	50
Rv2486	100	NC_000962.3:2794349-2794399(+)	na	50	50
Rv2487c	100	NC_000962.3:2797335-2797385(-)	na	50	50
Rv2488c	100	NC_000962.3:2800830-2800880(-)	na	50	50
Rv2489c	100	NC_000962.3:2801095-2801145(-)	na	50	50
Rv2490a	100	NC_000962.3:2806479-2806529(-)	na	50	50
Rv2490c	100	NC_000962.3:2806186-2806236(-)	na	50	50
Rv2491	100	NC_000962.3:2806664-2806714(+)	na	50	50
Rv2492	100	NC_000962.3:2807277-2807327(+)	na	50	50
Rv2493	100	NC_000962.3:2808082-2808132(+)	na	50	50
Rv2494	100	NC_000962.3:2808309-2808359(+)	na	50	50
Rv2495c	100	NC_000962.3:2809889-2809939(-)	na	50	50
Rv2496c	100	NC_000962.3:2810932-2810982(-)	na	50	50
Rv2497c	100	NC_000962.3:2812046-2812096(-)	na	50	50
Rv2498c	100	NC_000962.3:2813126-2813176(-)	na	50	50
Rv2499c	100	NC_000962.3:2813680-2813730(-)	na	50	50
Rv2500c	100	NC_000962.3:2814861-2814911(-)	na	50	50
Rv2501c	100	NC_000962.3:2816830-2816880(-)	na	50	50
Rv2502c	100	NC_000962.3:2818424-2818474(-)	na	50	50
Rv2503c	100	NC_000962.3:2819077-2819127(-)	na	50	50
Rv2504c	100	NC_000962.3:2819820-2819870(-)	na	50	50
Rv2505c	100	NC_000962.3:2821546-2821596(-)	na	50	50
Rv2506	100	NC_000962.3:2821711-2821761(+)	na	50	50
Rv2507	100	NC_000962.3:2822437-2822487(+)	na	50	50
Rv2508c	100	NC_000962.3:2824543-2824593(-)	na	50	50
Rv2509	100	NC_000962.3:2824677-2824727(+)	na	50	50
Rv2510c	100	NC_000962.3:2827039-2827089(-)	na	50	50
Rv2511	100	NC_000962.3:2827156-2827206(+)	na	50	50
Rv2512a	100	NC_000962.3:2829953-2830003(+)	na	50	50
Rv2512c	100	NC_000962.3:2829753-2829803(-)	na	50	50
Rv2513	100	NC_000962.3:2830160-2830210(+)	na	50	50
Rv2514c	100	NC_000962.3:2831288-2831338(-)	na	50	50
Rv2515c	100	NC_000962.3:2832541-2832591(-)	na	50	50
Rv2516c	100	NC_000962.3:2833463-2833513(-)	na	50	50
Rv2517c	100	NC_000962.3:2833711-2833761(-)	na	50	50
Rv2518c	100	NC_000962.3:2835285-2835335(-)	na	50	50
Rv2519	100	NC_000962.3:2835784-2835834(+)	na	50	50
Rv2520c	100	NC_000962.3:2837565-2837615(-)	na	50	50
Rv2521	100	NC_000962.3:2837683-2837733(+)	na	50	50
Rv2522c	100	NC_000962.3:2839491-2839541(-)	na	50	50
Rv2523c	100	NC_000962.3:2839880-2839930(-)	na	50	50
Rv2524c	100	NC_000962.3:2849282-2849332(-)	na	50	50
Rv2525c	100	NC_000962.3:2850524-2850574(-)	na	50	50
Rv2526	100	NC_000962.3:2851090-2851140(+)	na	50	50
Rv2527	100	NC_000962.3:2851314-2851364(+)	na	50	50
Rv2528c	100	NC_000962.3:2852621-2852671(-)	na	50	50
Rv2529	100	NC_000962.3:2852874-2852924(+)	na	50	50
Rv2530A	100	NC_000962.3:2854857-2854907(-)	na	50	50
Rv2530c	100	NC_000962.3:2854636-2854686(-)	na	50	50
Rv2531c	100	NC_000962.3:2857731-2857781(-)	na	50	50
Rv2532c	100	NC_000962.3:2858204-2858254(-)	na	50	50
Rv2533c	100	NC_000962.3:2858674-2858724(-)	na	50	50
Rv2534c	100	NC_000962.3:2859240-2859290(-)	na	50	50
Rv2535c	100	NC_000962.3:2860368-2860418(-)	na	50	50
Rv2536	100	NC_000962.3:2860451-2860501(+)	na	50	50
Rv2537c	100	NC_000962.3:2861541-2861591(-)	na	50	50
Rv2538c	100	NC_000962.3:2862626-2862676(-)	na	50	50
Rv2539c	100	NC_000962.3:2863153-2863203(-)	na	50	50
Rv2540c	100	NC_000962.3:2864362-2864412(-)	na	50	50
Rv2541	100	NC_000962.3:2864426-2864476(+)	na	50	50
Rv2542	100	NC_000962.3:2865129-2865179(+)	na	50	50
Rv2543	100	NC_000962.3:2866467-2866517(+)	na	50	50
Rv2544	100	NC_000962.3:2867123-2867173(+)	na	50	50
Rv2545	100	NC_000962.3:2867782-2867832(+)	na	50	50
Rv2546	100	NC_000962.3:2868153-2868203(+)	na	50	50
Rv2547	100	NC_000962.3:2868605-2868655(+)	na	50	50
